bat_time,info_date,ifrs_date,stock_code,stock_country,ifrs_type,vesting_type,vesting_type_detail,stock_name,stock_revenue,operating_income,net_income,operating_income_ratio,income_ratio,roe,debt_ratio,quick_ratio,reserve_ratio,stock_eps,stock_per,stock_bps,stock_pbr,dividend_per_share,dividend_yield_ratio,dividend_payout_ratio,etc1_string,etc2_string,etc3_string,etc1_int,etc2_int,etc3_int
05:41.9,00:00.0,00:00.0,214270,1,2,1,1,퓨쳐스트림네트웍스,547,39,42,7.09,7.64,-9.91,87.81,147.57,614.41,18,-16.41,725,1.7,,,,,,,0,0,0
05:41.9,00:00.0,00:00.0,214270,1,2,1,1,퓨쳐스트림네트웍스,,,,,,,,,,,,,,,,,,,,0,0,0
05:42.5,00:00.0,00:00.0,220100,1,1,1,1,퓨쳐켐,56,-73,-121,-129.29,-214.35,-54.83,279.59,285.49,470.25,-1517,-6,2056,4.43,-,-,-,,,,0,0,0
05:42.5,00:00.0,00:00.0,220100,1,1,1,1,퓨쳐켐,82,-54,-55,-65.72,-67.22,-38.87,451.09,96.75,283.51,-671,-15.11,1395,7.27,-,-,-,,,,0,0,0
05:42.5,00:00.0,00:00.0,220100,1,1,1,1,퓨쳐켐,110,-49,-232,-44.22,-210.6,-84.72,89.05,240.82,565.37,-2452,-9.97,3341,7.32,-,-,-,,,,0,0,0
05:42.5,00:00.0,00:00.0,220100,1,1,1,1,퓨쳐켐,,,,,,,,,,,,,,,,,,,,0,0,0
05:42.5,00:00.0,00:00.0,220100,1,2,1,1,퓨쳐켐,25,-10,-27,-41.07,-108.88,-95.32,811.82,79.67,96.93,-333,-7.73,728,12.89,,,,,,,0,0,0
05:42.5,00:00.0,00:00.0,220100,1,2,1,1,퓨쳐켐,24,-18,-23,-76.36,-96.66,-40.57,142.27,23.78,476.7,-233,-10.82,2898,4,,,,,,,0,0,0
05:42.5,00:00.0,00:00.0,220100,1,2,1,1,퓨쳐켐,45,-1,-145,-2.94,-319.81,-84.72,89.05,240.82,565.37,-1203,-9.97,3341,7.32,,,,,,,0,0,0
05:42.5,00:00.0,00:00.0,220100,1,2,1,1,퓨쳐켐,33,-11,28,-32.96,85.49,-49.49,37.06,207.28,756.23,216,-11.12,4302,4.07,,,,,,,0,0,0
05:42.5,00:00.0,00:00.0,220100,1,2,1,1,퓨쳐켐,28,-28,-27,-98.19,-94.6,-53.57,38.56,220.57,717.21,-195,-10.69,4114,3.65,,,,,,,0,0,0
05:42.5,00:00.0,00:00.0,220100,1,2,1,1,퓨쳐켐,,,,,,,,,,,,,,,,,,,,0,0,0
05:43.1,00:00.0,00:00.0,35200,1,1,1,1,프럼파스트,327,25,16,7.6,5.04,4.7,12.83,588.45,692.77,169,19.99,3653,0.93,-,-,-,,,,0,0,0
05:43.1,00:00.0,00:00.0,35200,1,1,1,1,프럼파스트,294,15,12,5.2,4.03,3.34,8.48,933.26,645.01,122,27.24,3818,0.87,-,-,-,,,,0,0,0
05:43.1,00:00.0,00:00.0,35200,1,1,1,1,프럼파스트,252,15,15,5.97,5.93,4.26,9.27,734.04,675.79,154,30.02,4065,1.14,50,1.08,28.79,,,,0,0,0
05:43.1,00:00.0,00:00.0,35200,1,1,1,1,프럼파스트,,,,,,,,,,,,,,,,,,,,0,0,0
05:43.1,00:00.0,00:00.0,35200,1,2,1,1,프럼파스트,69,6,6,8.87,8.89,4.25,9.46,777.05,664.28,63,18.71,4004,0.72,,,,,,,0,0,0
05:43.1,00:00.0,00:00.0,35200,1,2,1,1,프럼파스트,52,1,2,1.22,3.03,3.89,6.88,976.14,667.51,16,29.67,4026,1.03,,,,,,,0,0,0
05:43.1,00:00.0,00:00.0,35200,1,2,1,1,프럼파스트,70,4,4,6.03,5.75,4.26,9.27,734.04,675.79,41,30.02,4065,1.14,,,,,,,0,0,0
05:43.1,00:00.0,00:00.0,35200,1,2,1,1,프럼파스트,75,5,5,6.69,6.98,4.94,12.25,547.6,677.65,54,27.62,4074,1.18,,,,,,,0,0,0
05:43.1,00:00.0,00:00.0,35200,1,2,1,1,프럼파스트,75,7,6,9.25,8.11,4.86,11.11,589.94,690.17,63,55.65,4150,2.33,,,,,,,0,0,0
05:43.1,00:00.0,00:00.0,35200,1,2,1,1,프럼파스트,,,,,,,,,,,,,,,,,,,,0,0,0
05:43.6,00:00.0,00:00.0,334970,1,1,1,1,프레스티지바이오로직스,,-11,-18,,,,-2927.54,56.06,-185.72,-82,,-42,-,,,-,,,,0,0,0
05:43.6,00:00.0,00:00.0,334970,1,1,1,1,프레스티지바이오로직스,,-158,-269,,,52409.49,8799.54,82.62,-42,-1193,,28,-,,,-,,,,0,0,0
05:43.6,00:00.0,00:00.0,334970,1,1,1,1,프레스티지바이오로직스,2,-125,-221,-6740.96,-11938.78,-148.68,149.94,66.31,55.93,-686,,814,-,,,-,,,,0,0,0
05:43.6,00:00.0,00:00.0,334970,1,1,1,1,프레스티지바이오로직스,,,,,,,,,,,,,,,,,,,,0,0,0
05:43.6,00:00.0,00:00.0,334970,1,2,1,1,프레스티지바이오로직스,,-4,-16,,,,213.38,42.18,5.41,-45,,574,,,,,,,,0,0,0
05:43.6,00:00.0,00:00.0,334970,1,2,1,1,프레스티지바이오로직스,,-53,-38,,,,247.98,26.19,-15.77,-106,,473,,,,,,,,0,0,0
05:43.6,00:00.0,00:00.0,334970,1,2,1,1,프레스티지바이오로직스,,-99,-183,,,-226.09,-3694.65,10.88,-119.3,-518,,-39,,,,,,,,0,0,0
05:43.6,00:00.0,00:00.0,334970,1,2,1,1,프레스티지바이오로직스,28,-5,-10,-18.25,-35.49,-39.57,39.19,238.89,352.13,-26,-20.26,2304,6.01,,,,,,,0,0,0
05:43.6,00:00.0,00:00.0,334970,1,2,1,1,프레스티지바이오로직스,2,-85,-200,-5647.66,-13340.06,-62.71,25.68,561.85,388.52,-440,-14.59,2480,6.57,,,,,,,0,0,0
05:43.6,00:00.0,00:00.0,334970,1,2,1,1,프레스티지바이오로직스,,,,,,,,,,,,,,,,,,,,0,0,0
05:44.1,00:00.0,00:00.0,203690,1,1,1,1,프로스테믹스,47,-49,-63,-102.84,-133.46,-17.73,4.47,1315.81,615.79,-139,-39.02,716,7.57,,,-,,,,0,0,0
05:44.1,00:00.0,00:00.0,203690,1,1,1,1,프로스테믹스,71,-23,-32,-31.91,-44.66,-10.57,12.29,916.62,576.72,-70,-49.92,632,5.52,-,-,-,,,,0,0,0
05:44.1,00:00.0,00:00.0,203690,1,1,1,1,프로스테믹스,207,-12,-73,-5.94,-35.05,-29.16,180.23,73.03,427.26,-159,-27.7,478,9.21,-,-,-,,,,0,0,0
05:44.1,00:00.0,00:00.0,203690,1,1,1,1,프로스테믹스,,,,,,,,,,,,,,,,,,,,0,0,0
05:44.1,00:00.0,00:00.0,203690,1,2,1,1,프로스테믹스,18,-6,-7,-33.48,-40.67,-5.36,9.98,1474.02,585.89,-16,-99.74,638,5.42,,,,,,,0,0,0
05:44.1,00:00.0,00:00.0,203690,1,2,1,1,프로스테믹스,71,-2,-1,-2.65,-0.74,-5.64,114.83,384.66,584.75,-1,-108.11,638,6.14,,,,,,,0,0,0
05:44.1,00:00.0,00:00.0,203690,1,2,1,1,프로스테믹스,94,-9,-74,-9.26,-78.7,-28.96,180.23,73.03,427.26,-162,-27.89,478,9.21,,,,,,,0,0,0
05:44.1,00:00.0,00:00.0,203690,1,2,1,1,프로스테믹스,74,-13,27,-17.5,37.1,-20.5,151.15,48.69,487.19,60,-27.31,540,6.04,,,,,,,0,0,0
05:44.1,00:00.0,00:00.0,203690,1,2,1,1,프로스테믹스,86,-4,-13,-4.92,-14.96,-23.18,148.7,49.49,458.98,-28,-29.48,520,7.48,,,,,,,0,0,0
05:44.1,00:00.0,00:00.0,203690,1,2,1,1,프로스테믹스,,,,,,,,,,,,,,,,,,,,0,0,0
05:44.6,00:00.0,00:00.0,53610,1,1,1,1,프로텍,1540,321,254,20.86,16.51,16.67,19.68,271.76,3542.14,2572,4.68,17534,0.69,281,2.34,10.2,,,,0,0,0
05:44.6,00:00.0,00:00.0,53610,1,1,1,1,프로텍,1798,460,374,25.59,20.8,19.94,12.01,417.57,3780.87,3502,4.6,19970,0.81,400,2.48,11.16,,,,0,0,0
05:44.6,00:00.0,00:00.0,53610,1,1,1,1,프로텍,865,154,111,17.8,12.86,5.54,10.03,384.77,3901.22,1040,26.36,21105,1.3,300,1.09,25.63,,,,0,0,0
05:44.6,00:00.0,00:00.0,53610,1,1,1,1,프로텍,,,,,,,,,,,,,,,,,,,,0,0,0
05:44.6,00:00.0,00:00.0,53610,1,2,1,1,프로텍,191,19,33,10.07,17.29,4.57,8.34,648.1,3732.15,313,24.54,20155,1,,,,,,,0,0,0
05:44.6,00:00.0,00:00.0,53610,1,2,1,1,프로텍,187,48,42,25.48,22.76,4.28,9.14,588.89,3812.64,398,35.86,20608,1.37,,,,,,,0,0,0
05:44.6,00:00.0,00:00.0,53610,1,2,1,1,프로텍,327,83,53,25.38,16.35,5.54,10.03,384.77,3901.22,486,26.36,21105,1.3,,,,,,,0,0,0
05:44.6,00:00.0,00:00.0,53610,1,2,1,1,프로텍,329,105,105,31.8,31.98,11.63,14.93,242.6,4049.93,967,12.87,21940,1.27,,,,,,,0,0,0
05:44.6,00:00.0,00:00.0,53610,1,2,1,1,프로텍,619,196,160,31.7,25.88,16.99,16,208.99,4328.54,1443,8.15,23509,1.14,,,,,,,0,0,0
05:44.6,00:00.0,00:00.0,53610,1,2,1,1,프로텍,,,,,,,,,,,,,,,,,,,,0,0,0
05:45.3,00:00.0,00:00.0,335810,1,1,1,1,프리시젼바이오,46,-28,-40,-61.89,-88.05,-789.04,-917.11,50.27,-147.07,-495,,-187,-,,,-,,,,0,0,0
05:45.3,00:00.0,00:00.0,335810,1,1,1,1,프리시젼바이오,62,-26,-4,-42.49,-6.53,-8.28,87.77,1409.71,177.51,-47,,1183,-,,,-,,,,0,0,0
05:45.3,00:00.0,00:00.0,335810,1,1,1,1,프리시젼바이오,87,-17,-50,-19.79,-57.03,-20.41,13.59,722.77,564.8,-510,-67.13,3310,10.35,-,-,-,,,,0,0,0
05:45.3,00:00.0,00:00.0,335810,1,1,1,1,프리시젼바이오,,,,,,,,,,,,,,,,,,,,0,0,0
05:45.3,00:00.0,00:00.0,335810,1,2,1,1,프리시젼바이오,,,,,,,,,,,,,,,,,,,,0,0,0
05:45.3,00:00.0,00:00.0,335810,1,2,1,1,프리시젼바이오,,,,,,,,,,,,,,,,,,,,0,0,0
05:45.3,00:00.0,00:00.0,335810,1,2,1,1,프리시젼바이오,51,6,4,11.91,7.19,,13.59,722.77,564.8,37,,3310,10.35,,,,,,,0,0,0
05:45.3,00:00.0,00:00.0,335810,1,2,1,1,프리시젼바이오,18,-11,-10,-63.02,-54.23,,15.32,849.83,547.64,-86,,3233,4.67,,,,,,,0,0,0
05:45.3,00:00.0,00:00.0,335810,1,2,1,1,프리시젼바이오,27,-13,-10,-46.16,-36.48,,15.43,791.72,532.6,-88,,3160,5.22,,,,,,,0,0,0
05:45.3,00:00.0,00:00.0,335810,1,2,1,1,프리시젼바이오,,,,,,,,,,,,,,,,,,,,0,0,0
05:45.9,00:00.0,00:00.0,53160,1,1,1,1,프리엠스,273,15,23,5.41,8.46,5.2,7.02,1616.45,1348.46,384,16.31,8569,0.73,50,0.8,11.48,,,,0,0,0
05:45.9,00:00.0,00:00.0,53160,1,1,1,1,프리엠스,184,-4,5,-2.34,2.93,1.19,5.35,1995.69,1367.27,90,63.91,8593,0.67,50,0.87,48.95,,,,0,0,0
05:45.9,00:00.0,00:00.0,53160,1,1,1,1,프리엠스,184,-4,1,-2.37,0.63,0.25,8.81,1424.02,1364.8,19,845.1,9949,1.64,50,0.31,211.54,,,,0,0,0
05:45.9,00:00.0,00:00.0,53160,1,1,1,1,프리엠스,,,,,,,,,,,,,,,,,,,,0,0,0
05:45.9,00:00.0,00:00.0,53160,1,2,1,1,프리엠스,43,-6,-4,-13.49,-8.21,-1.52,5.64,1493.24,1345.23,-59,-54.78,8688,0.7,,,,,,,0,0,0
05:45.9,00:00.0,00:00.0,53160,1,2,1,1,프리엠스,39,1,2,2.47,4.27,-0.92,5.83,1587.7,1350.03,27,-132.58,8768,1.03,,,,,,,0,0,0
05:45.9,00:00.0,00:00.0,53160,1,2,1,1,프리엠스,50,3,4,5.37,7.04,0.25,8.81,1424.02,1364.8,59,845.1,9949,1.64,,,,,,,0,0,0
05:45.9,00:00.0,00:00.0,53160,1,2,1,1,프리엠스,55,4,4,7.3,7.28,1.12,8.67,383.44,1617.07,67,187.03,10744,1.64,,,,,,,0,0,0
05:45.9,00:00.0,00:00.0,53160,1,2,1,1,프리엠스,66,6,5,8.65,7.14,2.8,12.11,901.43,1570.55,79,105.34,10523,2.32,,,,,,,0,0,0
05:45.9,00:00.0,00:00.0,53160,1,2,1,1,프리엠스,,,,,,,,,,,,,,,,,,,,0,0,0
05:46.4,00:00.0,00:00.0,367000,1,1,1,1,플래티어,,,,,,,,,,,,,,,,,,,,0,0,0
05:46.4,00:00.0,00:00.0,367000,1,1,1,1,플래티어,237,20,21,8.46,8.92,,303.36,125.48,5030.51,525,,872,-,,,-,,,,0,0,0
05:46.4,00:00.0,00:00.0,367000,1,1,1,1,플래티어,394,36,27,9.24,6.82,39.6,228.25,157.34,360.18,447,,1314,-,,,-,,,,0,0,0
05:46.4,00:00.0,00:00.0,367000,1,1,1,1,플래티어,446,46,41,10.41,9.18,26.01,,,,573,41.69,2793,8.56,-,,,,,,0,0,0
05:46.4,00:00.0,00:00.0,367000,1,2,1,1,플래티어,446,46,41,10.41,9.18,26.01,,,,573,41.69,2793,8.56,-,,,,,,0,0,0
05:46.4,00:00.0,00:00.0,367000,1,2,1,1,플래티어,446,46,41,10.41,9.18,26.01,,,,573,41.69,2793,8.56,-,,,,,,0,0,0
05:46.4,00:00.0,00:00.0,367000,1,2,1,1,플래티어,446,46,41,10.41,9.18,26.01,,,,573,41.69,2793,8.56,-,,,,,,0,0,0
05:46.4,00:00.0,00:00.0,367000,1,2,1,1,플래티어,446,46,41,10.41,9.18,26.01,,,,573,41.69,2793,8.56,-,,,,,,0,0,0
05:46.4,00:00.0,00:00.0,367000,1,2,1,1,플래티어,81,4,6,4.74,7.92,,48.33,120.54,557.7,100,,3134,,,,,,,,0,0,0
05:46.4,00:00.0,00:00.0,367000,1,2,1,1,플래티어,,,,,,,,,,,,,,,,,,,,0,0,0
05:47.0,00:00.0,00:00.0,75130,1,1,1,1,플랜티넷,232,29,15,12.64,6.42,1.96,10.18,450.2,1553.56,148,29.66,8336,0.53,150,3.41,91.09,,,,0,0,0
05:47.0,00:00.0,00:00.0,75130,1,1,1,1,플랜티넷,236,27,27,11.67,11.33,3.53,10.3,430.98,1581.12,264,17.25,8558,0.53,250,5.49,82.59,,,,0,0,0
05:47.0,00:00.0,00:00.0,75130,1,1,1,1,플랜티넷,240,14,14,6.04,5.78,1.52,11.22,390.64,1559.94,112,54.52,8575,0.71,200,3.27,150.82,,,,0,0,0
05:47.0,00:00.0,00:00.0,75130,1,1,1,1,플랜티넷,,,,,,,,,,,,,,,,,,,,0,0,0
05:47.0,00:00.0,00:00.0,75130,1,2,1,1,플랜티넷,61,4,6,6.32,9.4,3.72,12.67,353.48,1553.92,43,17.04,8560,0.54,,,,,,,0,0,0
05:47.0,00:00.0,00:00.0,75130,1,2,1,1,플랜티넷,58,-,6,0.65,10.51,3.7,12.09,366.71,1563.7,49,19.53,8616,0.62,,,,,,,0,0,0
05:47.0,00:00.0,00:00.0,75130,1,2,1,1,플랜티넷,61,5,-2,7.75,-3.34,1.52,11.22,390.64,1559.94,-19,54.52,8575,0.71,,,,,,,0,0,0
05:47.0,00:00.0,00:00.0,75130,1,2,1,1,플랜티넷,71,-,19,0.7,26.59,2.86,14.55,306.51,1553.14,135,31.15,8550,0.76,,,,,,,0,0,0
05:47.0,00:00.0,00:00.0,75130,1,2,1,1,플랜티넷,72,1,12,1.21,16.61,3.33,13.07,335.22,1568.59,77,56.04,8650,1.57,,,,,,,0,0,0
05:47.0,00:00.0,00:00.0,75130,1,2,1,1,플랜티넷,,,,,,,,,,,,,,,,,,,,0,0,0
05:47.4,00:00.0,00:00.0,237820,1,1,1,1,플레이디,347,70,60,20.06,17.39,19.38,163.48,143.87,24736.28,669,,3784,-,,,-,,,,0,0,0
05:47.4,00:00.0,00:00.0,237820,1,1,1,1,플레이디,386,88,66,22.82,17.08,17.67,140.76,155.94,1474.16,730,,4477,-,,,30.14,,,,0,0,0
05:47.4,00:00.0,00:00.0,237820,1,1,1,1,플레이디,293,11,15,3.75,5.08,2.68,70.2,242.31,1475.97,122,67.53,5491,1.5,-,-,-,,,,0,0,0
05:47.4,00:00.0,00:00.0,237820,1,1,1,1,플레이디,,,,,,,,,,,,,,,,,,,,0,0,0
05:47.4,00:00.0,00:00.0,237820,1,2,1,1,플레이디,72,-,1,0.06,0.77,5.73,52.63,299.46,1476.06,4,42.31,5492,2.33,,,,,,,0,0,0
05:47.4,00:00.0,00:00.0,237820,1,2,1,1,플레이디,69,1,2,0.74,3.41,4.12,58.11,273.2,1479.73,18,45.74,5510,1.68,,,,,,,0,0,0
05:47.4,00:00.0,00:00.0,237820,1,2,1,1,플레이디,75,5,7,7.11,9.42,2.68,70.2,242.31,1475.97,55,67.53,5491,1.5,,,,,,,0,0,0
05:47.4,00:00.0,00:00.0,237820,1,2,1,1,플레이디,80,4,7,5.13,8.31,2.35,69.97,223.67,1486.44,52,83.35,5542,1.95,,,,,,,0,0,0
05:47.4,00:00.0,00:00.0,237820,1,2,1,1,플레이디,92,10,6,11.24,6.87,3.15,67.12,230.9,1496.51,49,57.85,5593,1.81,,,,,,,0,0,0
05:47.4,00:00.0,00:00.0,237820,1,2,1,1,플레이디,,,,,,,,,,,,,,,,,,,,0,0,0
05:48.0,00:00.0,00:00.0,23770,1,1,1,1,플레이위드,118,-19,-75,-16.19,-63.86,-117.02,1772.52,8.72,184.28,-1098,-3.15,591,5.86,,,-,,,,0,0,0
05:48.0,00:00.0,00:00.0,23770,1,1,1,1,플레이위드,560,136,91,24.25,16.2,81.43,579.49,30.47,791.5,1142,7.69,2123,4.14,,,-,,,,0,0,0
05:48.0,00:00.0,00:00.0,23770,1,1,1,1,플레이위드,430,136,134,31.75,31.08,52.24,228.3,29.41,682.76,1552,5.93,3798,2.42,300,3.26,19.55,,,,0,0,0
05:48.0,00:00.0,00:00.0,23770,1,1,1,1,플레이위드,,,,,,,,,,,,,,,,,,,,0,0,0
05:48.0,00:00.0,00:00.0,23770,1,2,1,1,플레이위드,127,44,6,34.42,4.98,144.14,280.33,36.91,586.94,75,4.36,3322,3.58,,,,,,,0,0,0
05:48.0,00:00.0,00:00.0,23770,1,2,1,1,플레이위드,76,20,30,26.39,39.35,92.07,226.39,34.09,671.69,343,4.13,3743,2.59,,,,,,,0,0,0
05:48.0,00:00.0,00:00.0,23770,1,2,1,1,플레이위드,41,8,2,19.59,6.02,52.24,228.3,29.41,682.76,28,5.93,3798,2.42,,,,,,,0,0,0
05:48.0,00:00.0,00:00.0,23770,1,2,1,1,플레이위드,39,6,11,16.53,29.04,16.87,246.73,29.25,648.87,131,16.61,3629,2.64,,,,,,,0,0,0
05:48.0,00:00.0,00:00.0,23770,1,2,1,1,플레이위드,37,1,7,2.66,18.62,17.33,252.85,25.52,664.67,79,19.57,3513,3.23,,,,,,,0,0,0
05:48.0,00:00.0,00:00.0,23770,1,2,1,1,플레이위드,,,,,,,,,,,,,,,,,,,,0,0,0
05:48.6,00:00.0,00:00.0,300080,1,1,1,1,플리토,35,-17,-38,-47.62,-107.3,29.34,-127.3,20.48,-1392.31,-1674,,-6347,-,,,-,,,,0,0,0
05:48.6,00:00.0,00:00.0,300080,1,1,1,1,플리토,25,-57,-60,-225.42,-234.59,-125.73,9.58,878.06,841.47,-1364,-13.12,4671,3.83,-,-,-,,,,0,0,0
05:48.6,00:00.0,00:00.0,300080,1,1,1,1,플리토,59,-50,-45,-84.12,-76.51,-20.6,25.99,309.64,668.89,-867,-14.41,3793,3.3,-,-,-,,,,0,0,0
05:48.6,00:00.0,00:00.0,300080,1,1,1,1,플리토,,,,,,,,,,,,,,,,,,,,0,0,0
05:48.6,00:00.0,00:00.0,300080,1,2,1,1,플리토,6,-15,-14,-251.65,-226.29,,13.6,734.81,760.64,-252,-11.14,4252,3.2,,,,,,,0,0,0
05:48.6,00:00.0,00:00.0,300080,1,2,1,1,플리토,10,-11,-10,-110.52,-101.47,-20.04,24.31,346.88,722.06,-193,-15.64,4060,3.49,,,,,,,0,0,0
05:48.6,00:00.0,00:00.0,300080,1,2,1,1,플리토,27,-15,-15,-57.6,-54.3,-20.6,25.99,309.64,668.89,-276,-14.41,3793,3.3,,,,,,,0,0,0
05:48.6,00:00.0,00:00.0,300080,1,2,1,1,플리토,32,-1,-1,-3.33,-2.41,-17.83,11.69,753.96,665.93,-15,-18.28,3782,3.56,,,,,,,0,0,0
05:48.6,00:00.0,00:00.0,300080,1,2,1,1,플리토,14,-27,-27,-193.39,-193.09,-27.03,14.48,498.2,559.46,-526,-21.59,3252,6.7,,,,,,,0,0,0
05:48.6,00:00.0,00:00.0,300080,1,2,1,1,플리토,,,,,,,,,,,,,,,,,,,,0,0,0
05:49.2,00:00.0,00:00.0,32580,1,1,1,1,피델릭스,754,36,35,4.83,4.69,13.15,118.74,87.98,185.92,169,10.32,1377,1.26,,,-,,,,0,0,0
05:49.2,00:00.0,00:00.0,32580,1,1,1,1,피델릭스,560,-5,-12,-0.83,-2.17,-3.72,90.8,101.33,182.8,-52,-31.07,1371,1.17,,,-,,,,0,0,0
05:49.2,00:00.0,00:00.0,32580,1,1,1,1,피델릭스,587,-37,-52,-6.38,-8.78,-14.08,61.02,147.54,134.6,-180,-7.24,1138,1.15,,,-,,,,0,0,0
05:49.2,00:00.0,00:00.0,32580,1,1,1,1,피델릭스,,,,,,,,,,,,,,,,,,,,0,0,0
05:49.2,00:00.0,00:00.0,32580,1,2,1,1,피델릭스,171,-8,-21,-4.86,-12.14,-6.62,93.43,114.39,167.68,-79,-21.73,1295,1.46,,,,,,,0,0,0
05:49.2,00:00.0,00:00.0,32580,1,2,1,1,피델릭스,139,-10,-6,-7.47,-4.2,-5.73,60.02,134.63,154.91,-19,-17.73,1239,1.09,,,,,,,0,0,0
05:49.2,00:00.0,00:00.0,32580,1,2,1,1,피델릭스,149,-13,-26,-8.88,-17.42,-13.92,61.02,147.54,134.6,-82,-7.32,1138,1.15,,,,,,,0,0,0
05:49.2,00:00.0,00:00.0,32580,1,2,1,1,피델릭스,130,-12,-7,-9.36,-5.27,-16.24,44.33,171.43,130.19,-21,-7.68,1116,1.35,,,,,,,0,0,0
05:49.2,00:00.0,00:00.0,32580,1,2,1,1,피델릭스,190,14,1,7.48,0.78,-10.44,43.27,213.66,131.03,4,-14.27,1121,1.48,,,,,,,0,0,0
05:49.2,00:00.0,00:00.0,32580,1,2,1,1,피델릭스,,,,,,,,,,,,,,,,,,,,0,0,0
05:49.7,00:00.0,00:00.0,51380,1,1,1,1,피씨디렉트,2401,48,33,1.99,1.39,10.57,70.49,179.83,780.74,441,10.3,4091,1.11,100,2.2,24.35,,,,0,0,0
05:49.7,00:00.0,00:00.0,51380,1,1,1,1,피씨디렉트,2786,57,38,2.06,1.35,10.89,87.38,158.9,840.55,477,22.52,4705,2.28,100,0.93,20.33,,,,0,0,0
05:49.7,00:00.0,00:00.0,51380,1,1,1,1,피씨디렉트,3135,69,61,2.19,1.94,15.7,96.6,141.61,979.8,793,14.25,5401,2.09,150,1.33,18.91,,,,0,0,0
05:49.7,00:00.0,00:00.0,51380,1,1,1,1,피씨디렉트,,,,,,,,,,,,,,,,,,,,0,0,0
05:49.7,00:00.0,00:00.0,51380,1,2,1,1,피씨디렉트,696,17,16,2.44,2.29,13.53,86.39,136.06,902.82,208,14.94,4916,1.91,,,,,,,0,0,0
05:49.7,00:00.0,00:00.0,51380,1,2,1,1,피씨디렉트,710,11,10,1.59,1.45,14.98,90.73,136.11,929.63,134,15.32,5058,2.16,,,,,,,0,0,0
05:49.7,00:00.0,00:00.0,51380,1,2,1,1,피씨디렉트,906,20,26,2.23,2.85,15.7,96.6,141.61,979.8,336,14.25,5401,2.09,,,,,,,0,0,0
05:49.7,00:00.0,00:00.0,51380,1,2,1,1,피씨디렉트,926,40,26,4.34,2.86,19.91,101.4,133.81,1015.19,346,10.26,5578,1.88,,,,,,,0,0,0
05:49.7,00:00.0,00:00.0,51380,1,2,1,1,피씨디렉트,845,42,35,5.03,4.1,23.11,83.97,139.14,1110.74,452,9.43,6056,1.97,,,,,,,0,0,0
05:49.7,00:00.0,00:00.0,51380,1,2,1,1,피씨디렉트,,,,,,,,,,,,,,,,,,,,0,0,0
05:50.2,00:00.0,00:00.0,241820,1,1,1,1,피씨엘,1,-60,-58,-4670.22,-4489.8,-45.84,9.02,829.26,114.87,-646,-14.86,1090,8.81,,,-,,,,0,0,0
05:50.2,00:00.0,00:00.0,241820,1,1,1,1,피씨엘,-,-64,-80,-17906.5,-22244.14,-102.36,170.45,580.12,20.37,-881,-9.15,611,13.19,,,-,,,,0,0,0
05:50.2,00:00.0,00:00.0,241820,1,1,1,1,피씨엘,537,257,195,47.83,36.34,91.65,18.53,141.36,626.6,2025,18.05,3646,10.02,,,-,,,,0,0,0
05:50.2,00:00.0,00:00.0,241820,1,1,1,1,피씨엘,,,,,,,,,,,,,,,,,,,,0,0,0
05:50.2,00:00.0,00:00.0,241820,1,2,1,1,피씨엘,208,129,112,62.07,53.86,30.37,256.23,30.98,190.75,1174,41.28,1466,9.45,,,,,,,0,0,0
05:50.2,00:00.0,00:00.0,241820,1,2,1,1,피씨엘,246,134,124,54.39,50.29,110.35,59.48,60.66,450.5,1299,22.41,2767,14.75,,,,,,,0,0,0
05:50.2,00:00.0,00:00.0,241820,1,2,1,1,피씨엘,79,10,-9,12.81,-11.42,91.65,18.53,141.36,626.6,-91,18.05,3646,10.02,,,,,,,0,0,0
05:50.2,00:00.0,00:00.0,241820,1,2,1,1,피씨엘,118,21,-164,17.5,-139.15,47.97,379.56,61.4,355.54,-1631,75.7,2295,21.04,,,,,,,0,0,0
05:50.2,00:00.0,00:00.0,241820,1,2,1,1,피씨엘,98,-73,-193,-74.2,-196.25,-264.81,2427.3,46.27,-20.45,-1895,-25.15,426,144.22,,,,,,,0,0,0
05:50.2,00:00.0,00:00.0,241820,1,2,1,1,피씨엘,,,,,,,,,,,,,,,,,,,,0,0,0
05:50.7,00:00.0,00:00.0,237750,1,1,1,1,피앤씨테크,228,18,23,7.99,10.23,4.13,13.09,465.89,1671.73,359,23.43,8869,0.95,,,-,,,,0,0,0
05:50.7,00:00.0,00:00.0,237750,1,1,1,1,피앤씨테크,214,23,28,10.63,12.99,4.74,14.48,443.16,1754.82,428,12.95,9172,0.6,-,-,-,,,,0,0,0
05:50.7,00:00.0,00:00.0,237750,1,1,1,1,피앤씨테크,196,11,22,5.56,11.09,3.58,12.15,178.01,1836.96,335,17.57,9551,0.62,-,-,-,,,,0,0,0
05:50.7,00:00.0,00:00.0,237750,1,1,1,1,피앤씨테크,,,,,,,,,,,,,,,,,,,,0,0,0
05:50.7,00:00.0,00:00.0,237750,1,2,1,1,피앤씨테크,63,6,9,9.74,14.14,4.54,13.57,218.56,1823.71,137,13.49,9517,0.6,,,,,,,0,0,0
05:50.7,00:00.0,00:00.0,237750,1,2,1,1,피앤씨테크,41,-2,1,-3.68,3.22,3.05,13.83,133.83,1831.05,21,22.57,9545,0.68,,,,,,,0,0,0
