bat_time,info_date,stock_code,stock_country,vesting_type,vesting_type_detail,stock_name,stock_market_sum,stock_share_total_num,stock_first_price,stock_foreign_share_max,stock_foreign_share_num,stock_foreign_share_percent,stock_maxprice_year,stock_lowprice_year,stock_per,stock_eps,stock_per_guess,stock_eps_guess,stock_pbr,stock_bps,stock_allocation_ratio,stock_similar_per,stock_now,stock_close,stock_open,stock_high,stock_low,stock_volume_share,stock_volume_money,stock_trading_sum_foreign,stock_trading_sum_agency,stock_trading_sum_ant,stock_agency_buy_top1,stock_agency_buy_top1_vol,stock_agency_buy_top2,stock_agency_buy_top2_vol,stock_agency_buy_top3,stock_agency_buy_top3_vol,stock_agency_buy_top4,stock_agency_buy_top4_vol,stock_agency_buy_top5,stock_agency_buy_top5_vol,stock_agency_sell_top1,stock_agency_sell_top1_vol,stock_agency_sell_top2,stock_agency_sell_top2_vol,stock_agency_sell_top3,stock_agency_sell_top3_vol,stock_agency_sell_top4,stock_agency_sell_top4_vol,stock_agency_sell_top5,stock_agency_sell_top5_vol,etc1_string,etc2_string,etc3_string,etc4_string,etc5_string,etc1_int,etc2_int,etc3_int,etc4_int,etc5_int
2021-09-12 12:42:18.485371,2021-09-10 00:00:00.000000,136490,1.0,1.0,0.0,선진,356694060000.0,23779604,500,23779604,3102578,13.05,22700,9300,4.36,3440,N/A,N/A,0.89,16894,0.67,14.59,15000,15000,14650,15000,14600,71050,1052,-799,+18218,-17419.0,DB금융투자,15556,키움증권,10997,KB증권,10921,NH투자증권,6439,한국증권,4803,키움증권,13352,미래에셋대우,8555,NH투자증권,7811,DB금융투자,6664,KB증권,6129,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:18.718111,2021-09-10 00:00:00.000000,014915,1.0,1.0,0.0,성문전자우,5886000000.0,600000,500,600000,13100,2.18,18500,7300,306.56,32,N/A,N/A,6.50,1509,0.05,63.89,9810,9810,10150,10150,9650,2692,26,,,-17419.0,이베스트,901,키움증권,458,유화,273,신영,245,한국증권,220,키움증권,1381,이베스트,403,미래에셋대우,376,유안타증권,303,하나금융투자,62,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:18.966920,2021-09-10 00:00:00.000000,014910,1.0,1.0,0.0,성문전자,51055565340.0,19486857,500,19486857,1160745,5.96,3080,1750,81.88,32,N/A,N/A,1.74,1509,N/A,63.89,2620,2620,2645,2660,2590,112972,295,-12806,+112,12694.0,키움증권,28644,한국증권,16125,미래에셋대우,16105,NH투자증권,10984,신한금융투자,7883,미래에셋대우,22252,키움증권,20867,신한금융투자,14399,교보,11203,NH투자증권,10443,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:19.271196,2021-09-10 00:00:00.000000,003080,1.0,1.0,0.0,성보화학,84384300000.0,20020000,500,20020000,339663,1.70,6570,3990,N/A,-300,N/A,N/A,0.60,7069,3.20,15.07,4215,4215,4220,4235,4150,31230,130,-12181,+20,12161.0,키움증권,6010,삼성,5297,미래에셋대우,4836,한국증권,3219,NH투자증권,3049,제이피모간,8795,키움증권,4644,삼성,3518,메릴린치,3401,한국증권,2184,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:19.509241,2021-09-10 00:00:00.000000,004985,1.0,1.0,0.0,성신양회우,11880666750.0,735645,5000,735645,10757,1.46,24650,11000,N/A,-70,N/A,N/A,1.02,15864,1.24,12.78,16150,16150,15850,16250,15650,15484,248,+426,,12161.0,키움증권,5890,KB증권,2283,삼성,1959,NH투자증권,1750,미래에셋대우,929,키움증권,5480,NH투자증권,3958,삼성,1444,신영,1073,HI증권,648,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:19.752006,2021-09-10 00:00:00.000000,004980,1.0,1.0,0.0,성신양회,275805821250.0,24516073,5000,24516073,1369652,5.59,13950,6500,N/A,-70,N/A,N/A,0.71,15864,1.33,12.78,11250,11250,10850,11300,10850,227115,2528,+20897,+17336,-38233.0,신한금융투자,32448,키움증권,32258,한국증권,31669,삼성,23362,KB증권,20049,메리츠,50800,키움증권,36509,NH투자증권,23114,미래에셋대우,20396,한국증권,15953,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:19.997215,2021-09-10 00:00:00.000000,011300,1.0,1.0,0.0,성안,44747135820.0,56857860,500,56857860,58850,0.10,1385,337,N/A,-333,N/A,N/A,0.74,1064,N/A,6.85,787,787,0,0,0,0,0,,,-38233.0,신한금융투자,32448,키움증권,32258,한국증권,31669,삼성,23362,KB증권,20049,메리츠,50800,키움증권,36509,NH투자증권,23114,미래에셋대우,20396,한국증권,15953,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:20.249409,2021-09-10 00:00:00.000000,000180,1.0,1.0,0.0,성창기업지주,195304480000.0,69751600,500,69751600,1482704,2.13,3535,1510,15.47,181,N/A,N/A,0.33,8407,N/A,6.88,2800,2800,2805,2820,2750,193518,539,+14608,-40993,26385.0,키움증권,55727,삼성,20385,NH투자증권,18409,대신,12367,제이피모간,9950,메리츠,45500,키움증권,32115,NH투자증권,26789,미래에셋대우,19915,삼성,14411,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:20.486589,2021-09-10 00:00:00.000000,002420,1.0,1.0,0.0,세기상사,25107667200.0,4075920,500,4075920,38650,0.95,0,0,N/A,-397,N/A,N/A,1.27,4859,N/A,-22.55,6160,6160,0,0,0,0,0,,,26385.0,키움증권,55727,삼성,20385,NH투자증권,18409,대신,12367,제이피모간,9950,메리츠,45500,키움증권,32115,NH투자증권,26789,미래에셋대우,19915,삼성,14411,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:20.707217,2021-09-10 00:00:00.000000,004365,1.0,1.0,0.0,세방우,28776150000.0,3689250,500,3689250,447199,12.12,10000,5740,4.23,1845,N/A,N/A,0.20,39620,2.50,11.47,7800,7800,7790,7830,7770,2334,18,-1500,,26385.0,삼성,662,케이티비,438,미래에셋대우,431,한국증권,295,신한금융투자,90,모건스탠리,1500,HI증권,700,유안타증권,100,미래에셋대우,32,한국증권,2,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:20.999080,2021-09-10 00:00:00.000000,004360,1.0,1.0,0.0,세방,265494487500.0,19308690,500,19308690,837800,4.34,18200,8900,7.45,1845,N/A,N/A,0.35,39620,1.38,11.47,13750,13750,13850,13850,13600,95061,1305,+8979,+7347,-16326.0,미래에셋대우,18422,한국증권,16307,키움증권,15110,대신,8565,삼성,6999,미래에셋대우,35315,NH투자증권,20793,키움증권,9149,하나금융투자,6746,KB증권,6111,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:21.258468,2021-09-10 00:00:00.000000,004490,1.0,1.0,0.0,세방전지,1281000000000.0,14000000,500,14000000,3570287,25.50,146500,26200,16.96,5396,N/A,N/A,1.06,85986,0.55,15.75,91500,91500,93200,94800,90600,192455,17816,-13071,+5772,7299.0,키움증권,38319,미래에셋대우,16794,한국증권,15743,신한금융투자,14369,HI증권,14081,키움증권,24521,HI증권,21055,미래에셋대우,20189,신한금융투자,18703,한국증권,17107,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:21.541529,2021-09-10 00:00:00.000000,001430,1.0,1.0,0.0,세아베스틸,1050760086700.0,35862119,5000,35862119,6799375,18.96,36450,9280,N/A,-4424,5.00,5743,0.60,48616,0.68,10.72,29300,29300,28850,29550,28300,147440,4281,+11513,+19928,-31441.0,한국증권,20736,NH투자증권,15178,미래에셋대우,13408,키움증권,12717,신한금융투자,11144,키움증권,25380,한국증권,24846,NH투자증권,22184,신한금융투자,12571,삼성,11707,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:21.799954,2021-09-10 00:00:00.000000,306200,1.0,1.0,0.0,세아제강,334683400000.0,2836300,5000,2836300,252017,8.89,137000,74500,6.91,17068,N/A,N/A,0.53,224731,2.12,10.72,118000,118000,120500,123000,115500,32973,3877,+2270,-7406,5136.0,키움증권,9046,제이피모간,4269,삼성,2743,한국증권,2514,NH투자증권,2010,키움증권,6066,삼성,5721,브릿지증권,5416,미래에셋대우,2944,NH투자증권,2870,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:22.068433,2021-09-10 00:00:00.000000,003030,1.0,1.0,0.0,세아제강지주,536344581500.0,4141657,5000,4141657,214097,5.17,146000,39900,5.54,23374,N/A,N/A,0.48,267701,1.16,10.72,129500,129500,131500,132000,127500,19287,2489,+3360,-1121,-2239.0,대신,2255,메리츠,2251,키움증권,2022,제이피모간,1795,한국증권,1643,하나금융투자,3564,키움증권,2355,대신,2211,삼성,1830,KB증권,1814,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:22.318847,2021-09-10 00:00:00.000000,019440,1.0,1.0,0.0,세아특수강,150832000000.0,8570000,5000,8570000,242030,2.82,20300,10250,14.69,1198,N/A,N/A,0.47,37356,3.98,10.72,17600,17600,17350,17800,17100,29737,520,+2668,-67,-2601.0,키움증권,5909,신한금융투자,3393,이베스트,3214,NH투자증권,2467,한국증권,2109,키움증권,11280,NH투자증권,3666,삼성,2801,미래에셋대우,1819,제이피모간,1766,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:22.570397,2021-09-10 00:00:00.000000,058650,1.0,1.0,0.0,세아홀딩스,464000000000.0,4000000,5000,4000000,28848,0.72,129000,69500,N/A,-26548,N/A,N/A,0.23,496806,1.94,10.72,116000,116000,116500,120000,114000,2536,294,-10,+23,-13.0,키움증권,675,신한금융투자,451,한화,372,NH투자증권,266,하나금융투자,183,키움증권,616,미래에셋대우,389,신한금융투자,351,NH투자증권,338,삼성,240,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:22.857360,2021-09-10 00:00:00.000000,013000,1.0,1.0,0.0,세우글로벌,70901426570.0,28705031,500,28705031,456409,1.59,4545,1970,N/A,-35,N/A,N/A,1.55,1594,N/A,-21.01,2470,2470,0,0,0,0,0,,,-13.0,키움증권,675,신한금융투자,451,한화,372,NH투자증권,266,하나금융투자,183,키움증권,616,미래에셋대우,389,신한금융투자,351,NH투자증권,338,삼성,240,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:23.100313,2021-09-10 00:00:00.000000,091090,1.0,1.0,0.0,세원이앤씨,132559692901.0,145510091,500,145510091,3180125,2.19,1995,821,N/A,-164,N/A,N/A,0.73,1246,N/A,36.38,911,911,915,923,902,445261,405,+54418,+141,-54559.0,키움증권,81094,신한금융투자,64839,미래에셋대우,49852,한국증권,43500,삼성,37682,키움증권,149341,한국증권,58441,미래에셋대우,46857,신한금융투자,43747,NH투자증권,35318,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:23.356697,2021-09-10 00:00:00.000000,021820,1.0,1.0,0.0,세원정공,80900000000.0,10000000,500,10000000,1491945,14.92,0,0,3.78,2139,N/A,N/A,0.19,43623,0.31,15.75,8090,8090,0,0,0,0,0,,,-54559.0,키움증권,81094,신한금융투자,64839,미래에셋대우,49852,한국증권,43500,삼성,37682,키움증권,149341,한국증권,58441,미래에셋대우,46857,신한금융투자,43747,NH투자증권,35318,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:23.585982,2021-09-10 00:00:00.000000,067830,1.0,1.0,0.0,세이브존I&C,139744247475.0,41040895,1000,41040895,4003550,9.76,4370,2300,14.74,231,N/A,N/A,0.28,12199,0.88,43.48,3405,3405,3360,3410,3340,16880,56,-1172,-195,1367.0,대신,8186,키움증권,2302,NH투자증권,1401,한국증권,1263,유안타증권,502,키움증권,5429,삼성,3171,KB증권,2038,한국증권,2011,골드만,1210,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:23.844306,2021-09-10 00:00:00.000000,033530,1.0,1.0,0.0,세종공업,308812667100.0,27820961,500,27820961,421786,1.52,13000,7390,25.52,435,N/A,N/A,0.72,15359,0.45,15.75,11100,11100,11250,11450,10950,684793,7664,-18537,+857,17680.0,키움증권,189063,미래에셋대우,91917,삼성,71641,한국증권,46816,NH투자증권,44093,미래에셋대우,186190,키움증권,140635,NH투자증권,60438,한국증권,58428,KB증권,50224,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:24.109835,2021-09-10 00:00:00.000000,075580,1.0,1.0,0.0,세진중공업,355877594560.0,56849456,500,56849456,428848,0.75,8201,4560,10.42,601,N/A,N/A,1.95,3218,2.40,-6.06,6260,6260,6140,6260,6060,116359,718,+12621,+8740,-21361.0,미래에셋대우,21082,한국증권,14494,키움증권,10510,KB증권,10503,삼성,9563,미래에셋대우,26975,유안타증권,13971,NH투자증권,10565,한국증권,9391,삼성,8270,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:24.353802,2021-09-10 00:00:00.000000,027970,1.0,1.0,0.0,세하,110233139255.0,57562997,1000,57562997,545126,0.95,2545,1550,8.22,233,N/A,N/A,1.17,1635,N/A,13.93,1915,1915,1910,1935,1875,289713,551,+9566,-20437,10871.0,미래에셋대우,76053,키움증권,68092,한국증권,38773,신한금융투자,19220,삼성,17257,미래에셋대우,103085,키움증권,59986,한국증권,26834,하나금융투자,21534,NH투자증권,14154,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:24.652353,2021-09-10 00:00:00.000000,308170,1.0,1.0,0.0,센트랄모텍,198030000000.0,8610000,500,8610000,52989,0.62,40850,18100,17.64,1304,N/A,N/A,1.82,12659,N/A,15.75,23000,23000,23300,23800,22350,85021,1936,+8459,-522,-7937.0,키움증권,18206,미래에셋대우,10022,대신,8815,삼성,8748,한국증권,8293,키움증권,36192,미래에셋대우,15375,신한금융투자,7950,한국증권,4888,NH투자증권,3238,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:24.915416,2021-09-10 00:00:00.000000,012600,1.0,1.0,0.0,센트럴인사이트,33838831080.0,13589892,500,13589892,291140,2.14,14050,2105,N/A,-727,N/A,N/A,1.37,1819,N/A,-36.44,2490,2490,0,0,0,0,0,,,-7937.0,키움증권,18206,미래에셋대우,10022,대신,8815,삼성,8748,한국증권,8293,키움증권,36192,미래에셋대우,15375,신한금융투자,7950,한국증권,4888,NH투자증권,3238,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:25.184218,2021-09-10 00:00:00.000000,068270,1.0,1.0,0.0,셀트리온,36897536530000.0,137934716,1000,137934716,28633501,20.76,396239,229299,62.72,4265,53.00,5069,9.99,26773,N/A,107.03,267500,267500,269500,271000,265500,387019,103855,-41834,+19556,22278.0,미래에셋대우,54851,키움증권,49937,삼성,36246,한국증권,33534,NH투자증권,31176,미래에셋대우,55705,키움증권,48493,NH투자증권,29029,삼성,28437,한국증권,25512,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:25.405199,2021-09-10 00:00:00.000000,33637K,1.0,1.0,0.0,솔루스첨단소재1우,136278400000.0,7366400,100,7366400,657573,8.93,23800,13200,N/A,-384,29.00,639,2.38,7785,0.06,25.98,18500,18500,18750,18850,18200,17157,316,-632,,22278.0,미래에셋대우,3413,키움증권,2589,NH투자증권,1868,한국증권,1645,이베스트,1569,삼성,5798,대신,4195,키움증권,1698,미래에셋대우,1548,한국증권,998,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:25.640077,2021-09-10 00:00:00.000000,33637L,1.0,1.0,0.0,솔루스첨단소재2우B,50533735000.0,1646050,100,1646050,2609,0.16,45750,22950,N/A,-384,48.00,639,3.94,7785,0.04,25.98,30700,30700,31550,31550,30700,1838,57,-308,,22278.0,NH투자증권,715,키움증권,302,신한금융투자,301,유안타증권,210,삼성,91,HI증권,614,삼성,311,키움증권,207,제이피모간,194,미래에셋대우,168,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:25.898313,2021-09-10 00:00:00.000000,336370,1.0,1.0,0.0,솔루스첨단소재,1902682947600.0,30589758,100,30589758,2333728,7.63,72600,30150,N/A,-384,97.00,639,7.99,7785,0.02,25.98,62200,62200,63200,64700,61900,327093,20502,+9819,-77578,67759.0,키움증권,64709,미래에셋대우,36019,NH투자증권,29985,하나금융투자,28647,신한금융투자,27966,한국증권,69281,키움증권,56495,KB증권,37096,미래에셋대우,30986,NH투자증권,29335,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:26.135101,2021-09-10 00:00:00.000000,248070,1.0,1.0,0.0,솔루엠,1507667362650.0,50005551,500,50005551,4142092,8.28,39800,21800,37.73,799,25.00,1186,5.69,5300,N/A,25.98,30150,30150,29450,30350,29350,1146346,34464,+92052,+223112,-315164.0,키움증권,226087,한국증권,128352,삼성,99694,KB증권,76138,NH투자증권,75876,키움증권,276069,미래에셋대우,176707,삼성,152893,NH투자증권,119730,한국증권,118655,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:26.426246,2021-09-10 00:00:00.000000,004430,1.0,1.0,0.0,송원산업,466800000000.0,24000000,500,24000000,4049087,16.87,24000,12500,12.78,1522,N/A,N/A,0.97,20040,0.62,15.07,19450,19450,19250,19800,19250,353861,6920,+27744,-44,-27700.0,한국증권,53480,키움증권,47864,미래에셋대우,40251,신한금융투자,35157,하나금융투자,17815,키움증권,69382,NH투자증권,35694,하나금융투자,35555,한국증권,34818,미래에셋대우,33084,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:26.681823,2021-09-10 00:00:00.000000,017550,1.0,1.0,0.0,수산중공업,165194598780.0,53985163,500,53985163,1291210,2.39,8190,1585,60.00,51,N/A,N/A,1.49,2051,0.33,64.00,3060,3060,3095,3135,3050,490316,1508,+8448,+57,-8505.0,키움증권,64392,한국증권,54630,NH투자증권,52745,미래에셋대우,51430,삼성,50183,키움증권,132947,한국증권,55167,신한금융투자,52585,NH투자증권,52457,미래에셋대우,50586,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:26.947710,2021-09-10 00:00:00.000000,134790,1.0,1.0,0.0,시디즈,146000000000.0,2000000,500,2000000,39489,1.97,88600,49900,8.12,8993,N/A,N/A,2.13,34297,0.41,23.87,73000,73000,73100,73500,71800,1281,92,+180,-326,146.0,키움증권,293,골드만,203,메릴린치,156,삼성,113,NH투자증권,97,키움증권,475,NH투자증권,344,메릴린치,115,한국증권,108,미래에셋대우,81,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:27.189284,2021-09-10 00:00:00.000000,016590,1.0,1.0,0.0,신대양제지,366710162000.0,4029782,5000,4029782,374842,9.30,104500,50200,8.30,10970,N/A,N/A,0.69,132814,0.69,13.93,91000,91000,91600,92800,91000,6116,561,-720,-2189,2909.0,이베스트,2362,키움증권,1208,유진증권,534,미래에셋대우,360,한국증권,280,삼성,1001,키움증권,947,한국증권,908,HI증권,684,제이피모간,495,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:27.436079,2021-09-10 00:00:00.000000,029530,1.0,1.0,0.0,신도리코,329616948300.0,10080029,5000,10080029,1827481,18.13,36350,21300,41.39,790,N/A,N/A,0.37,88798,N/A,41.06,32700,32700,32150,32800,32150,14687,477,-6056,+3957,2099.0,키움증권,3623,삼성,3075,신한금융투자,1104,미래에셋대우,983,메릴린치,807,삼성,3969,제이피모간,2991,KB증권,1479,신한금융투자,1364,한화,825,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:27.681078,2021-09-10 00:00:00.000000,004970,1.0,1.0,0.0,신라교역,202400000000.0,16000000,500,16000000,528802,3.31,15450,9050,13.51,936,N/A,N/A,0.38,33164,3.95,14.59,12650,12650,12750,12750,12400,12525,156,+724,-1144,420.0,키움증권,3663,케이프증권,1476,대신,1363,NH투자증권,997,KB증권,861,NH투자증권,4438,키움증권,2454,삼성,1418,신한금융투자,803,케이프증권,800,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:27.930535,2021-09-10 00:00:00.000000,011930,1.0,1.0,0.0,신성이엔지,518119791800.0,203984170,500,203984170,12985759,6.37,4400,2015,N/A,-137,N/A,N/A,2.50,1015,N/A,13.78,2540,2540,2620,2655,2540,1595191,4119,-199774,-102224,301998.0,삼성,232506,키움증권,222467,미래에셋대우,221452,NH투자증권,191153,한국증권,145479,키움증권,335396,신한금융투자,256327,미래에셋대우,149710,한국증권,126170,삼성,120081,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:28.175166,2021-09-10 00:00:00.000000,005390,1.0,1.0,0.0,신성통상,564773972700.0,143708390,500,143708390,3530284,2.46,4480,1400,24.26,162,N/A,N/A,2.22,1768,N/A,6.85,3930,3930,3850,3965,3775,987831,3850,+18693,+3171,-21864.0,키움증권,258619,신한금융투자,130433,삼성,120334,한국증권,87678,미래에셋대우,61297,키움증권,179613,CS증권,128928,미래에셋대우,124996,삼성,99155,신한금융투자,89439,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:28.444062,2021-09-10 00:00:00.000000,034300,1.0,1.0,0.0,신세계건설,175200000000.0,4000000,5000,4000000,162593,4.06,62700,20550,6.56,6674,N/A,N/A,0.81,54295,1.83,7.23,43800,43800,42550,44150,42300,21982,949,+5553,+229,-5782.0,키움증권,3930,미래에셋대우,2785,골드만,2689,신한금융투자,2221,하나금융투자,1589,키움증권,4629,NH투자증권,3768,KB증권,3337,한국증권,2320,삼성,1640,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:28.702304,2021-09-10 00:00:00.000000,004170,1.0,1.0,0.0,신세계,2712347365500.0,9845181,5000,9845181,2761828,28.05,327500,202000,33.62,8194,12.00,23041,0.76,362478,0.54,43.48,275500,275500,273500,276500,271000,48955,13429,+3085,+11785,-14870.0,모건스탠리,7454,제이피모간,4687,신한금융투자,4447,CS증권,3384,NH투자증권,2988,키움증권,6595,홍콩상하이,6238,미래에셋대우,4791,삼성,4689,NH투자증권,4292,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:28.946494,2021-09-10 00:00:00.000000,035510,1.0,1.0,0.0,신세계 I&C,441180000000.0,1720000,5000,1720000,55631,3.23,262000,117000,12.73,20142,N/A,N/A,1.33,192179,0.98,20.41,256500,256500,260000,263500,253000,24721,6378,+5822,-465,-5357.0,씨티그룹,7167,한국증권,2394,키움증권,2071,리딩,2015,신한금융투자,1671,키움증권,4318,NH투자증권,2812,미래에셋대우,2803,신한금융투자,2259,한국증권,1818,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:29.204979,2021-09-10 00:00:00.000000,031430,1.0,1.0,0.0,신세계인터내셔날,1424430000000.0,7140000,5000,7140000,373833,5.24,238000,140500,19.65,10153,17.00,11714,2.11,94428,0.55,6.85,199500,199500,194500,199500,192500,25145,4960,+5153,+2925,-8078.0,골드만,3400,삼성,2465,신한금융투자,2411,CS증권,2300,케이티비,1868,NH투자증권,5006,키움증권,3879,미래에셋대우,3012,제이피모간,1588,신한금융투자,1419,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:29.461039,2021-09-10 00:00:00.000000,031440,1.0,1.0,0.0,신세계푸드,382988272000.0,3872480,5000,3872480,177795,4.59,112000,50000,N/A,-2326,22.00,4405,1.32,74868,0.76,-22.22,98900,98900,97300,99400,96700,9937,978,+2797,-7,-2790.0,하나금융투자,3207,신한금융투자,1693,삼성,766,미래에셋대우,649,키움증권,586,미래에셋대우,1746,NH투자증권,1543,키움증권,1224,삼성,1008,제이피모간,855,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:29.712950,2021-09-10 00:00:00.000000,006880,1.0,1.0,0.0,신송홀딩스,69790262200.0,11828858,500,11828858,293061,2.48,6870,3260,13.17,448,N/A,N/A,0.70,8386,1.70,38.27,5900,5900,5850,5950,5530,92327,542,+28996,+3003,-31999.0,NH투자증권,23575,신한금융투자,15154,제이피모간,13513,한국증권,9895,키움증권,7955,키움증권,46271,한국증권,8455,삼성,8211,NH투자증권,6840,미래에셋대우,5311,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:29.948942,2021-09-10 00:00:00.000000,005800,1.0,1.0,0.0,신영와코루,107100000000.0,900000,5000,900000,237533,26.39,130000,88600,37.86,3143,N/A,N/A,0.33,355615,1.26,6.85,119000,119000,119000,120500,119000,1777,211,+4,+1224,-1228.0,KB증권,1435,미래에셋대우,108,키움증권,90,삼성,73,DB금융투자,37,KB증권,511,하나금융투자,471,키움증권,293,미래에셋대우,285,케이프증권,116,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:30.200641,2021-09-10 00:00:00.000000,001725,1.0,1.0,0.0,신영증권우,450735455700.0,7053763,5000,7053763,445533,6.32,72900,44000,5.88,10869,N/A,N/A,0.38,166806,6.34,4.06,63900,63900,64000,64000,63200,1222,77,-24,+902,-878.0,신한금융투자,1035,키움증권,45,삼성,39,대신,37,유진증권,25,NH투자증권,800,유안타증권,161,삼성,122,미래에셋대우,54,신한금융투자,24,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:30.454300,2021-09-10 00:00:00.000000,001720,1.0,1.0,0.0,신영증권,585701188800.0,9386237,5000,9386237,739995,7.88,66300,45050,5.74,10869,N/A,N/A,0.37,166806,6.41,4.06,62400,62400,62500,62900,62000,2724,169,-45,-18,63.0,HI증권,500,키움증권,396,SK,378,한국증권,331,삼성,220,DB금융투자,1000,NH투자증권,476,키움증권,400,KB증권,237,삼성,158,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:30.688605,2021-09-10 00:00:00.000000,009275,1.0,1.0,0.0,신원우,4301076000.0,90740,500,90740,502,0.55,91000,29150,1316.67,36,N/A,N/A,17.35,2732,N/A,6.85,47400,47400,46950,47500,46950,547,25,,,63.0,한양,218,미래에셋대우,150,유안타증권,124,키움증권,25,KB증권,14,NH투자증권,183,KB증권,102,키움증권,74,삼성,55,신영,52,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:30.945344,2021-09-10 00:00:00.000000,009270,1.0,1.0,0.0,신원,204101997600.0,85042499,500,85042499,1702817,2.00,2800,1280,66.67,36,N/A,N/A,0.88,2732,N/A,6.85,2400,2400,2310,2405,2255,4169134,9809,+169937,+83,-170020.0,키움증권,1097843,한국증권,656414,미래에셋대우,621816,NH투자증권,312048,KB증권,259087,키움증권,1054593,미래에셋대우,655392,한국증권,483208,대신,442717,KB증권,322323,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:31.253328,2021-09-10 00:00:00.000000,002700,1.0,1.0,0.0,신일전자,132858864270.0,71047521,500,71047521,2166789,3.05,2995,1600,16.12,116,N/A,N/A,1.65,1135,1.07,12.59,1870,1870,1860,1875,1845,980219,1822,+159678,+71,-159749.0,삼성,157104,신한금융투자,131235,키움증권,116000,한국증권,105814,미래에셋대우,95029,미래에셋대우,161539,키움증권,141072,NH투자증권,132204,한국증권,127797,삼성,104672,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-12 12:42:31.484154,2021-09-10 00:00:00.000000,019175,1.0,1.0,0.0,신풍제약우,207240000000.0,2200000,500,2200000,9422,0.43,253000,62200,1570.00,60,N/A,N/A,13.18,7145,0.12,107.03,94200,94200,97800,98400,92800,78746,7585,-1290,,-159749.0,키움증권,23023,한국증권,10261,KB증권,7359,NH투자증권,6597,이베스트,5983,키움증권,25742,한국증권,10387,신한금융투자,6103,KB증권,6016,이베스트,5616,,,,,,0.0,0.0,0.0,0.0,0.0
