bat_time,info_date,ifrs_date,stock_code,stock_country,ifrs_type,vesting_type,vesting_type_detail,stock_name,stock_revenue,operating_income,net_income,operating_income_ratio,income_ratio,roe,debt_ratio,quick_ratio,reserve_ratio,stock_eps,stock_per,stock_bps,stock_pbr,dividend_per_share,dividend_yield_ratio,dividend_payout_ratio,etc1_string,etc2_string,etc3_string,etc1_int,etc2_int,etc3_int
2021-09-16 19:35:10.885255,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,206400,1,1,1,1.0,베노홀딩스,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:10.885255,2021-09-16 00:00:00.000000,2020-06-01 00:00:00.000000,206400,1,2,1,1.0,베노홀딩스,22,3,-28,11.92,-127.95,-26.11,45.70,174.87,252.14,-167,-8.17,1667,2.45,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:10.885255,2021-09-16 00:00:00.000000,2020-09-01 00:00:00.000000,206400,1,2,1,1.0,베노홀딩스,17,1,-120,4.91,-719.83,-44.50,72.96,97.60,291.18,-596,-9.54,1884,4.67,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:10.885255,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,206400,1,2,1,1.0,베노홀딩스,28,1,51,3.58,183.16,-30.62,46.07,189.11,368.33,231,-11.61,2270,3.50,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:10.885255,2021-09-16 00:00:00.000000,2021-03-01 00:00:00.000000,206400,1,2,1,1.0,베노홀딩스,19,-,42,-1.96,218.00,-12.48,31.67,266.75,422.89,185,-24.30,2548,2.59,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:10.885255,2021-09-16 00:00:00.000000,2021-06-01 00:00:00.000000,206400,1,2,1,1.0,베노홀딩스,83,-1,30,-1.73,36.87,0.69,51.33,116.06,462.81,132,458.02,2748,2.39,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:10.885255,2021-09-16 00:00:00.000000,2021-09-01 00:00:00.000000,206400,1,2,1,1.0,베노홀딩스,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.190581,2021-09-16 00:00:00.000000,2018-12-01 00:00:00.000000,019010,1,1,1,1.0,베뉴지,524,21,19,3.91,3.58,1.02,96.03,19.46,784.97,49,36.46,6262,0.28,30,1.69,51.54,,,,0.0,0.0,0.0
2021-09-16 19:35:11.190581,2021-09-16 00:00:00.000000,2019-12-01 00:00:00.000000,019010,1,1,1,1.0,베뉴지,590,60,23,10.26,3.98,1.41,99.13,33.93,785.20,74,22.67,6358,0.27,30,1.78,33.66,,,,0.0,0.0,0.0
2021-09-16 19:35:11.190581,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,019010,1,1,1,1.0,베뉴지,491,38,102,7.65,20.77,3.35,93.57,42.38,816.33,180,10.39,6539,0.29,30,1.60,13.90,,,,0.0,0.0,0.0
2021-09-16 19:35:11.190581,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,019010,1,1,1,1.0,베뉴지,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.190581,2021-09-16 00:00:00.000000,2020-06-01 00:00:00.000000,019010,1,2,1,1.0,베뉴지,133,28,28,20.79,21.07,2.48,97.98,7.98,797.36,37,10.88,6431,0.22,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.190581,2021-09-16 00:00:00.000000,2020-09-01 00:00:00.000000,019010,1,2,1,1.0,베뉴지,122,2,9,1.58,7.28,2.81,96.07,8.06,800.88,18,10.13,6452,0.23,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.190581,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,019010,1,2,1,1.0,베뉴지,126,19,49,15.18,39.05,3.35,93.57,42.38,816.33,90,10.39,6539,0.29,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.190581,2021-09-16 00:00:00.000000,2021-03-01 00:00:00.000000,019010,1,2,1,1.0,베뉴지,98,-8,-16,-7.94,-16.74,2.22,94.45,35.36,806.09,-26,16.13,6477,0.30,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.190581,2021-09-16 00:00:00.000000,2021-06-01 00:00:00.000000,019010,1,2,1,1.0,베뉴지,132,22,15,17.02,11.41,1.86,101.31,37.02,809.73,18,25.60,6499,0.40,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.190581,2021-09-16 00:00:00.000000,2021-09-01 00:00:00.000000,019010,1,2,1,1.0,베뉴지,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.519451,2021-09-16 00:00:00.000000,2018-12-01 00:00:00.000000,177350,1,1,1,1.0,베셀,758,26,13,3.47,1.69,3.38,179.11,31.05,516.97,114,36.12,2924,1.41,100,2.42,83.34,,,,0.0,0.0,0.0
2021-09-16 19:35:11.519451,2021-09-16 00:00:00.000000,2019-12-01 00:00:00.000000,177350,1,1,1,1.0,베셀,423,-73,-110,-17.36,-26.09,-44.15,342.33,21.51,319.61,-987,-4.35,1866,2.30,-,-,-,,,,0.0,0.0,0.0
2021-09-16 19:35:11.519451,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,177350,1,1,1,1.0,베셀,708,-15,-23,-2.07,-3.20,-5.25,222.52,46.48,306.60,-89,-39.34,1772,1.98,-,-,-,,,,0.0,0.0,0.0
2021-09-16 19:35:11.519451,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,177350,1,1,1,1.0,베셀,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.519451,2021-09-16 00:00:00.000000,2020-06-01 00:00:00.000000,177350,1,2,1,1.0,베셀,141,-35,-30,-24.45,-20.93,-31.06,390.43,23.51,289.40,-264,-5.07,1704,1.74,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.519451,2021-09-16 00:00:00.000000,2020-09-01 00:00:00.000000,177350,1,2,1,1.0,베셀,187,17,19,9.23,10.42,-16.88,303.23,26.46,340.39,232,-10.01,1979,1.71,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.519451,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,177350,1,2,1,1.0,베셀,264,1,-25,0.22,-9.57,-5.25,222.52,46.48,306.60,-170,-39.34,1772,1.98,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.519451,2021-09-16 00:00:00.000000,2021-03-01 00:00:00.000000,177350,1,2,1,1.0,베셀,68,-25,-15,-36.74,-22.60,-16.02,182.81,45.08,281.77,-86,-21.42,1764,3.31,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.519451,2021-09-16 00:00:00.000000,2021-06-01 00:00:00.000000,177350,1,2,1,1.0,베셀,65,-35,-36,-53.48,-55.03,-23.03,351.10,41.00,217.51,-321,-15.35,1430,3.71,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.519451,2021-09-16 00:00:00.000000,2021-09-01 00:00:00.000000,177350,1,2,1,1.0,베셀,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.821815,2021-09-16 00:00:00.000000,2018-12-01 00:00:00.000000,299910,1,1,1,1.0,베스파,1245,282,-1065,22.67,-85.53,,23.66,570.33,2152.98,-19744,-1.15,11347,2.01,-,-,-,,,,0.0,0.0,0.0
2021-09-16 19:35:11.821815,2021-09-16 00:00:00.000000,2019-12-01 00:00:00.000000,299910,1,1,1,1.0,베스파,1006,-87,-81,-8.65,-8.08,-8.99,25.81,349.61,1957.05,-981,-14.22,10465,1.33,-,-,-,,,,0.0,0.0,0.0
2021-09-16 19:35:11.821815,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,299910,1,1,1,1.0,베스파,683,-339,-464,-49.66,-67.98,-79.10,89.22,154.66,798.25,-5727,-2.41,4290,3.22,,,-,,,,0.0,0.0,0.0
2021-09-16 19:35:11.821815,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,299910,1,1,1,1.0,베스파,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.821815,2021-09-16 00:00:00.000000,2020-06-01 00:00:00.000000,299910,1,2,1,1.0,베스파,183,-63,-108,-34.19,-58.60,-33.50,44.57,231.46,1571.02,-1325,-3.96,8496,1.56,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.821815,2021-09-16 00:00:00.000000,2020-09-01 00:00:00.000000,299910,1,2,1,1.0,베스파,173,-85,-79,-48.89,-45.34,-32.35,52.76,213.76,1378.13,-964,-4.05,7433,1.53,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.821815,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,299910,1,2,1,1.0,베스파,161,-141,-233,-87.92,-144.78,-79.10,89.22,154.66,798.25,-2873,-2.41,4290,3.22,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.821815,2021-09-16 00:00:00.000000,2021-03-01 00:00:00.000000,299910,1,2,1,1.0,베스파,138,-109,-102,-78.50,-73.50,-100.94,130.22,154.80,547.25,-1255,-4.50,2988,9.67,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.821815,2021-09-16 00:00:00.000000,2021-06-01 00:00:00.000000,299910,1,2,1,1.0,베스파,136,-126,-113,-92.90,-83.23,-135.82,238.47,134.67,267.77,-1385,-4.05,1539,17.03,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:11.821815,2021-09-16 00:00:00.000000,2021-09-01 00:00:00.000000,299910,1,2,1,1.0,베스파,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.141692,2021-09-16 00:00:00.000000,2018-12-01 00:00:00.000000,225530,1,1,1,1.0,보광산업,373,48,46,12.73,12.23,7.86,60.52,174.50,234.24,132,29.97,1671,2.38,50,1.26,37.75,,,,0.0,0.0,0.0
2021-09-16 19:35:12.141692,2021-09-16 00:00:00.000000,2019-12-01 00:00:00.000000,225530,1,1,1,1.0,보광산업,498,74,63,14.92,12.59,9.99,48.45,170.50,278.45,175,29.06,1889,2.70,50,0.98,28.62,,,,0.0,0.0,0.0
2021-09-16 19:35:12.141692,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,225530,1,1,1,1.0,보광산업,569,97,86,17.09,15.08,,71.71,158.86,324.47,237,23.58,2133,2.62,100,1.79,42.34,,,,0.0,0.0,0.0
2021-09-16 19:35:12.141692,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,225530,1,1,1,1.0,보광산업,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.141692,2021-09-16 00:00:00.000000,2020-06-01 00:00:00.000000,225530,1,2,1,1.0,보광산업,152,26,16,16.89,10.54,9.07,77.96,139.48,285.37,44,29.67,1925,2.60,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.141692,2021-09-16 00:00:00.000000,2020-09-01 00:00:00.000000,225530,1,2,1,1.0,보광산업,129,16,12,12.13,9.19,9.16,78.64,189.57,294.95,33,42.16,1974,3.71,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.141692,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,225530,1,2,1,1.0,보광산업,176,51,52,28.76,29.61,,71.71,158.86,324.47,143,,2133,2.62,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.141692,2021-09-16 00:00:00.000000,2021-03-01 00:00:00.000000,225530,1,2,1,1.0,보광산업,137,20,16,14.61,12.02,,80.51,160.21,313.55,45,,2079,3.26,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.141692,2021-09-16 00:00:00.000000,2021-06-01 00:00:00.000000,225530,1,2,1,1.0,보광산업,160,29,26,17.81,16.44,,74.19,196.91,327.96,73,,2160,3.41,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.141692,2021-09-16 00:00:00.000000,2021-09-01 00:00:00.000000,225530,1,2,1,1.0,보광산업,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.516532,2021-09-16 00:00:00.000000,2018-12-01 00:00:00.000000,250000,1,1,1,1.0,보라티알,420,51,48,12.06,11.43,9.78,13.84,342.67,1435.93,712,8.98,7728,0.83,150,2.35,5.13,,,,0.0,0.0,0.0
2021-09-16 19:35:12.516532,2021-09-16 00:00:00.000000,2019-12-01 00:00:00.000000,250000,1,1,1,1.0,보라티알,468,32,33,6.86,7.11,6.26,56.86,99.01,1540.34,493,21.40,8245,1.28,150,1.42,30.19,,,,0.0,0.0,0.0
2021-09-16 19:35:12.516532,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,250000,1,1,1,1.0,보라티알,504,37,15,7.39,3.01,2.76,48.30,116.79,1560.60,225,74.17,8388,1.99,150,0.90,64.64,,,,0.0,0.0,0.0
2021-09-16 19:35:12.516532,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,250000,1,1,1,1.0,보라티알,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.516532,2021-09-16 00:00:00.000000,2020-06-01 00:00:00.000000,250000,1,2,1,1.0,보라티알,123,10,15,8.31,12.33,4.64,60.79,101.96,1530.35,225,23.31,8202,1.03,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.516532,2021-09-16 00:00:00.000000,2020-09-01 00:00:00.000000,250000,1,2,1,1.0,보라티알,130,4,5,2.88,3.72,4.00,66.52,96.93,1544.62,71,39.31,8290,1.50,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.516532,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,250000,1,2,1,1.0,보라티알,136,12,4,8.67,2.73,2.76,48.30,116.79,1560.60,55,74.17,8388,1.99,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.516532,2021-09-16 00:00:00.000000,2021-03-01 00:00:00.000000,250000,1,2,1,1.0,보라티알,145,13,16,9.20,11.16,7.36,53.05,121.69,1579.51,240,26.65,8499,1.85,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.516532,2021-09-16 00:00:00.000000,2021-06-01 00:00:00.000000,250000,1,2,1,1.0,보라티알,147,16,16,10.63,10.63,7.30,58.90,119.16,1625.81,231,32.62,8751,2.23,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.516532,2021-09-16 00:00:00.000000,2021-09-01 00:00:00.000000,250000,1,2,1,1.0,보라티알,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.830100,2021-09-16 00:00:00.000000,2018-12-01 00:00:00.000000,006910,1,1,1,1.0,보성파워텍,1057,-13,-61,-1.24,-5.79,-7.34,58.54,92.00,244.51,-130,-19.26,1717,1.46,-,-,-,,,,0.0,0.0,0.0
2021-09-16 19:35:12.830100,2021-09-16 00:00:00.000000,2019-12-01 00:00:00.000000,006910,1,1,1,1.0,보성파워텍,1117,-11,8,-0.95,0.75,1.06,57.17,101.52,249.90,18,110.86,1750,1.16,-,-,-,,,,0.0,0.0,0.0
2021-09-16 19:35:12.830100,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,006910,1,1,1,1.0,보성파워텍,821,23,16,2.79,1.96,2.00,50.31,133.71,255.87,35,55.57,1780,1.09,,,-,,,,0.0,0.0,0.0
2021-09-16 19:35:12.830100,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,006910,1,1,1,1.0,보성파워텍,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.830100,2021-09-16 00:00:00.000000,2020-06-01 00:00:00.000000,006910,1,2,1,1.0,보성파워텍,208,-2,2,-0.91,1.18,1.70,51.24,121.17,258.82,5,56.32,1795,0.94,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.830100,2021-09-16 00:00:00.000000,2020-09-01 00:00:00.000000,006910,1,2,1,1.0,보성파워텍,186,13,-7,6.97,-3.56,1.50,49.77,124.10,254.97,-14,76.19,1776,1.13,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.830100,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,006910,1,2,1,1.0,보성파워텍,177,2,1,0.93,0.50,2.08,50.31,133.71,255.87,2,53.42,1780,1.09,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.830100,2021-09-16 00:00:00.000000,2021-03-01 00:00:00.000000,006910,1,2,1,1.0,보성파워텍,162,-2,-10,-1.01,-6.13,-1.56,37.57,130.79,251.66,-22,-91.79,1759,1.44,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.830100,2021-09-16 00:00:00.000000,2021-06-01 00:00:00.000000,006910,1,2,1,1.0,보성파워텍,134,5,10,4.06,7.13,-0.70,26.09,147.30,277.79,20,-418.23,1890,2.91,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:12.830100,2021-09-16 00:00:00.000000,2021-09-01 00:00:00.000000,006910,1,2,1,1.0,보성파워텍,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.171501,2021-09-16 00:00:00.000000,2018-12-01 00:00:00.000000,226340,1,1,1,1.0,본느,292,34,3,11.74,1.07,1.84,38.43,163.27,781.77,11,186.13,852,2.35,,,-,,,,0.0,0.0,0.0
2021-09-16 19:35:13.171501,2021-09-16 00:00:00.000000,2019-12-01 00:00:00.000000,226340,1,1,1,1.0,본느,470,56,50,11.87,10.71,17.13,20.96,321.24,1033.49,168,22.74,1106,3.44,-,-,-,,,,0.0,0.0,0.0
2021-09-16 19:35:13.171501,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,226340,1,1,1,1.0,본느,360,-9,-24,-2.38,-6.59,-5.79,69.89,173.01,986.44,-63,-37.42,1059,2.21,-,-,-,,,,0.0,0.0,0.0
2021-09-16 19:35:13.171501,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,226340,1,1,1,1.0,본느,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.171501,2021-09-16 00:00:00.000000,2020-06-01 00:00:00.000000,226340,1,2,1,1.0,본느,86,1,1,1.29,1.16,4.92,67.88,118.32,1032.62,4,51.82,1107,2.37,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.171501,2021-09-16 00:00:00.000000,2020-09-01 00:00:00.000000,226340,1,2,1,1.0,본느,109,6,-1,5.13,-1.14,-1.73,76.19,118.43,1034.04,1,-130.32,1106,2.26,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.171501,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,226340,1,2,1,1.0,본느,87,-8,-20,-9.56,-22.63,-5.79,69.89,173.01,986.44,-58,-37.42,1059,2.21,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.171501,2021-09-16 00:00:00.000000,2021-03-01 00:00:00.000000,226340,1,2,1,1.0,본느,142,13,17,9.33,11.69,-0.79,107.47,81.07,1030.67,44,-386.57,1102,3.06,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.171501,2021-09-16 00:00:00.000000,2021-06-01 00:00:00.000000,226340,1,2,1,1.0,본느,123,-11,-61,-8.98,-49.54,-20.98,189.04,81.84,703.62,-185,-18.81,776,4.79,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.171501,2021-09-16 00:00:00.000000,2021-09-01 00:00:00.000000,226340,1,2,1,1.0,본느,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.468440,2021-09-16 00:00:00.000000,2018-12-01 00:00:00.000000,008470,1,1,1,1.0,부스타,819,20,30,2.44,3.65,4.26,20.72,225.47,1603.78,355,15.59,8448,0.66,55,0.99,15.47,,,,0.0,0.0,0.0
2021-09-16 19:35:13.468440,2021-09-16 00:00:00.000000,2019-12-01 00:00:00.000000,008470,1,1,1,1.0,부스타,965,33,35,3.38,3.62,4.83,27.85,234.78,1663.11,416,13.11,8763,0.62,90,1.65,21.65,,,,0.0,0.0,0.0
2021-09-16 19:35:13.468440,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,008470,1,1,1,1.0,부스타,1006,59,55,5.85,5.42,7.24,21.43,301.82,1771.63,649,8.26,9525,0.56,120,2.24,17.78,,,,0.0,0.0,0.0
2021-09-16 19:35:13.468440,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,008470,1,1,1,1.0,부스타,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.468440,2021-09-16 00:00:00.000000,2020-06-01 00:00:00.000000,008470,1,2,1,1.0,부스타,250,21,23,8.34,9.22,5.52,31.21,247.35,1698.09,275,9.13,9026,0.49,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.468440,2021-09-16 00:00:00.000000,2020-09-01 00:00:00.000000,008470,1,2,1,1.0,부스타,242,9,9,3.83,3.69,6.50,30.65,257.88,1708.63,106,9.05,9212,0.56,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.468440,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,008470,1,2,1,1.0,부스타,297,27,23,8.93,7.87,7.24,21.43,301.82,1771.63,278,8.26,9525,0.56,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.468440,2021-09-16 00:00:00.000000,2021-03-01 00:00:00.000000,008470,1,2,1,1.0,부스타,227,-1,8,-0.46,3.48,8.49,23.44,294.29,1758.77,94,8.35,9458,0.67,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.468440,2021-09-16 00:00:00.000000,2021-06-01 00:00:00.000000,008470,1,2,1,1.0,부스타,231,-,2,-0.05,0.96,5.56,23.61,296.69,1767.62,26,17.01,9571,0.90,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.468440,2021-09-16 00:00:00.000000,2021-09-01 00:00:00.000000,008470,1,2,1,1.0,부스타,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.758574,2021-09-16 00:00:00.000000,2018-12-01 00:00:00.000000,014470,1,1,1,1.0,부방,3486,40,18,1.14,0.52,1.10,32.82,95.05,666.37,37,54.65,3949,0.52,-,-,-,,,,0.0,0.0,0.0
2021-09-16 19:35:13.758574,2021-09-16 00:00:00.000000,2019-12-01 00:00:00.000000,014470,1,1,1,1.0,부방,3303,-42,-94,-1.28,-2.85,-4.69,43.22,90.93,580.69,-156,-16.54,3408,0.76,20,0.78,-13.28,,,,0.0,0.0,0.0
2021-09-16 19:35:13.758574,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,014470,1,1,1,1.0,부방,3350,-2,-60,-0.05,-1.79,-3.33,44.54,115.61,559.13,-100,-27.53,3346,0.82,-,-,-,,,,0.0,0.0,0.0
2021-09-16 19:35:13.758574,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,014470,1,1,1,1.0,부방,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.758574,2021-09-16 00:00:00.000000,2020-06-01 00:00:00.000000,014470,1,2,1,1.0,부방,784,-12,-38,-1.52,-4.88,-7.59,39.81,85.78,561.96,-64,-9.77,3363,0.65,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.758574,2021-09-16 00:00:00.000000,2020-09-01 00:00:00.000000,014470,1,2,1,1.0,부방,850,5,6,0.58,0.71,-6.33,45.55,86.75,564.10,10,-11.86,3377,0.69,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.758574,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,014470,1,2,1,1.0,부방,830,6,-23,0.70,-2.74,-3.33,44.54,115.61,559.13,-38,-27.53,3346,0.82,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.758574,2021-09-16 00:00:00.000000,2021-03-01 00:00:00.000000,014470,1,2,1,1.0,부방,819,-,-9,-0.01,-1.12,-3.58,54.50,92.16,556.22,-15,-42.22,3333,1.35,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.758574,2021-09-16 00:00:00.000000,2021-06-01 00:00:00.000000,014470,1,2,1,1.0,부방,736,-24,-16,-3.23,-2.18,-2.38,97.65,28.72,551.27,-27,-54.04,3309,1.14,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:13.758574,2021-09-16 00:00:00.000000,2021-09-01 00:00:00.000000,014470,1,2,1,1.0,부방,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:14.072698,2021-09-16 00:00:00.000000,2018-12-01 00:00:00.000000,338220,1,1,1,1.0,뷰노,1,-26,-26,-2893.39,-2829.97,-39.51,7.18,4106.08,248880.48,-547,,1245,-,,,-,,,,0.0,0.0,0.0
2021-09-16 19:35:14.072698,2021-09-16 00:00:00.000000,2019-12-01 00:00:00.000000,338220,1,1,1,1.0,뷰노,2,-60,-59,-3714.89,-3647.51,-71.76,37.53,354.75,456.84,-666,,610,-,,,-,,,,0.0,0.0,0.0
2021-09-16 19:35:14.072698,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,338220,1,1,1,1.0,뷰노,13,-97,-111,-773.27,-883.59,-1250.52,-363.23,58.61,-632.01,-1217,,-392,-,,,-,,,,0.0,0.0,0.0
2021-09-16 19:35:14.072698,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,338220,1,1,1,1.0,뷰노,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:14.072698,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,338220,1,2,1,1.0,뷰노,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:14.072698,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,338220,1,2,1,1.0,뷰노,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:14.072698,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,338220,1,2,1,1.0,뷰노,5,-27,-38,-513.49,-738.89,,-363.23,58.61,-632.01,-412,,-392,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:14.072698,2021-09-16 00:00:00.000000,2021-03-01 00:00:00.000000,338220,1,2,1,1.0,뷰노,3,-43,-62,-1656.88,-2431.64,,19.78,602.33,2955.68,-616,,3169,7.57,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:14.072698,2021-09-16 00:00:00.000000,2021-06-01 00:00:00.000000,338220,1,2,1,1.0,뷰노,4,-45,-45,-1001.33,-990.62,,28.82,402.88,2546.37,-399,,2777,7.91,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:14.072698,2021-09-16 00:00:00.000000,2021-09-01 00:00:00.000000,338220,1,2,1,1.0,뷰노,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2021-09-16 19:35:14.391982,2021-09-16 00:00:00.000000,2018-12-01 00:00:00.000000,100120,1,1,1,1.0,뷰웍스,1314,226,208,17.17,15.83,15.56,11.11,557.23,2833.06,2077,15.89,14287,2.31,300,0.91,14.23,,,,0.0,0.0,0.0
2021-09-16 19:35:14.391982,2021-09-16 00:00:00.000000,2019-12-01 00:00:00.000000,100120,1,1,1,1.0,뷰웍스,1360,264,243,19.43,17.88,16.03,12.12,540.13,3242.32,2421,13.01,16379,1.92,400,1.27,16.28,,,,0.0,0.0,0.0
2021-09-16 19:35:14.391982,2021-09-16 00:00:00.000000,2020-12-01 00:00:00.000000,100120,1,1,1,1.0,뷰웍스,1603,291,230,18.14,14.33,13.80,15.41,275.34,3621.96,2289,13.26,18019,1.68,450,1.48,18.57,,,,0.0,0.0,0.0
2021-09-16 19:35:14.391982,2021-09-16 00:00:00.000000,2021-12-01 00:00:00.000000,100120,1,1,1,1.0,뷰웍스,1913,380,331,19.86,17.30,18.05,,,,3299,12.50,20901,1.97,450,,,,,,0.0,0.0,0.0
